digipin,timestamp,lat,long,signal_strength
TN01-RS67-MN,2025-10-22 15:05:54,13.082624966381882,80.26882036493535,78
TN01-RS67-MN,2025-10-04 13:05:54,13.083118826867162,80.26900926847367,77
TN01-RS67-MN,2025-11-03 04:05:54,13.084229683921265,80.2709264137947,95
TN01-RS67-MN,2025-10-08 18:05:54,13.080923521879505,80.27126950832324,86
TN01-RS67-MN,2025-10-12 23:05:54,13.081483256800306,80.27162999407307,89
TN01-RS67-MN,2025-11-01 23:05:54,13.083875682406129,80.2721518992245,79
TN01-RS67-MN,2025-10-28 13:05:54,13.082549457635057,80.26950062141681,85
TN01-RS67-MN,2025-11-02 09:05:54,13.081611525167014,80.26982153269907,87
TN01-RS67-MN,2025-10-28 15:05:54,13.083703456281901,80.27065398501955,72
TN01-RS67-MN,2025-10-13 17:05:54,13.083340195323034,80.26900102473773,79
TN01-RS67-MN,2025-10-14 16:05:54,13.08135114777575,80.26909948956433,77
TN01-RS67-MN,2025-11-23 20:05:54,13.083938507325051,80.26920908318006,81
TN01-RS67-MN,2025-11-15 05:05:54,13.082187730091393,80.26968546667332,80
TN01-RS67-MN,2025-11-14 04:05:54,13.080888585943397,80.26932020207973,74
TN01-RS67-MN,2025-10-30 13:05:54,13.082728627001677,80.27014329963596,74
TN01-RS67-MN,2025-10-21 01:05:54,13.082274825520264,80.26876273657126,91
TN01-RS67-MN,2025-10-24 02:05:54,13.083990003981736,80.27183016279282,87
TN01-RS67-MN,2025-11-27 07:05:54,13.0818097675151,80.27143220562967,83
TN01-RS67-MN,2025-10-18 07:05:54,13.081007365564068,80.26992307520601,80
TN01-RS67-MN,2025-10-14 17:05:54,13.083046072731578,80.27018474783382,80
TN01-RS67-MN,2025-11-19 13:05:54,13.081573891301137,80.26899187370601,85
TN01-RS67-MN,2025-12-01 23:05:54,13.083406208860819,80.26974327513796,91
TN01-RS67-MN,2025-12-01 18:05:54,13.084114422169868,80.27188850158348,81
TN01-RS67-MN,2025-11-06 20:05:54,13.082759607280044,80.27069208257267,77
TN01-RS67-MN,2025-10-10 19:05:54,13.082700265397007,80.27006414460281,85
TN01-RS67-MN,2025-11-21 02:05:54,13.082679216303735,80.27095560027587,80
TN01-RS67-MN,2025-10-28 03:05:54,13.084252270680613,80.27046497895975,77
TN01-RS67-MN,2025-10-22 09:05:54,13.082592068904,80.27274747623434,94
TN01-RS67-MN,2025-11-28 05:05:54,13.084374638821407,80.26907761413018,95
TN01-RS67-MN,2025-11-12 15:05:54,13.081126646996061,80.26916139767366,75
TN01-RS67-MN,2025-11-16 19:05:54,13.081474251115147,80.2697547788591,79
TN01-RS67-MN,2025-10-29 02:05:54,13.082954157496502,80.27080845687333,81
TN01-RS67-MN,2025-10-22 08:05:54,13.083944857094068,80.27272510114227,74
TN01-RS67-MN,2025-10-04 21:05:54,13.081903581085202,80.2697181732316,89
TN01-RS67-MN,2025-11-26 09:05:54,13.08455531563862,80.26929424898407,76
TN01-RS67-MN,2025-10-25 21:05:54,13.082390258967653,80.27298028844167,71
TN01-RS67-MN,2025-11-09 12:05:54,13.08449321935954,80.27086587759665,93
TN01-RS67-MN,2025-10-04 12:05:54,13.08270763542295,80.27284089307686,71
TN01-RS67-MN,2025-11-24 03:05:54,13.081782751834306,80.27063912300538,70
TN01-RS67-MN,2025-11-16 06:05:54,13.081156687241196,80.27171338697535,72
TN01-RS67-MN,2025-11-22 17:05:54,13.08158562196633,80.26837112597201,78
TN01-RS67-MN,2025-11-23 01:05:54,13.08173955390178,80.2714334580738,75
TN01-RS67-MN,2025-11-01 08:05:54,13.082080770607146,80.26862799877195,86
TN01-RS67-MN,2025-11-30 13:05:54,13.083898186691941,80.2715327511816,94
TN01-RS67-MN,2025-11-09 17:05:54,13.081238438650912,80.26924339238512,83
TN01-RS67-MN,2025-10-18 18:05:54,13.082556172102565,80.27098284012982,71
TN01-RS67-MN,2025-10-10 19:05:54,13.083317795905566,80.26845161396189,95
TN01-RS67-MN,2025-10-29 16:05:54,13.081590639478561,80.2686030519024,90
TN01-RS67-MN,2025-10-17 18:05:54,13.080126824634185,80.27003055930527,87
TN01-RS67-MN,2025-11-05 11:05:54,13.081329360061021,80.27162510081052,85
TN01-RS67-MN,2025-11-12 01:05:54,13.081525682495407,80.27076712542276,92
TN01-RS67-MN,2025-11-28 06:05:54,13.082261302631247,80.27124184522455,75
TN01-RS67-MN,2025-11-04 05:05:54,13.081827715687202,80.26992928914522,76
TN01-RS67-MN,2025-10-22 23:05:54,13.080450308440302,80.26971618670864,79
TN01-RS67-MN,2025-11-26 17:05:54,13.083713830841933,80.26965500745861,95
TN01-RS67-MN,2025-10-25 15:05:54,13.080742330221048,80.27018498161169,73
TN01-RS67-MN,2025-11-21 20:05:54,13.083798301758321,80.27169309618705,73
TN01-RS67-MN,2025-10-16 03:05:54,13.080211998298637,80.27008665084604,71
TN01-RS67-MN,2025-10-10 12:05:54,13.081779738903032,80.27019762536663,72
TN01-RS67-MN,2025-11-14 18:05:54,13.082845561638967,80.27080190458003,89
TN01-RS67-MN,2025-10-18 09:05:54,13.081673367410948,80.26818330889125,85
TN01-RS67-MN,2025-11-11 00:05:54,13.083300158146692,80.27048838848877,90
TN01-RS67-MN,2025-11-18 15:05:54,13.082852313338538,80.26886573907613,75
TN01-RS67-MN,2025-11-15 06:05:54,13.08024133220195,80.26812326777615,79
TN01-RS67-MN,2025-12-02 18:05:54,13.081507485058127,80.27192446402853,88
TN01-RS67-MN,2025-11-16 07:05:54,13.082767541549018,80.26994614947951,89
TN01-RS67-MN,2025-11-10 13:05:54,13.083981481789941,80.27097203873038,82
TN01-RS67-MN,2025-11-20 03:05:54,13.080690893665151,80.26987703986033,95
TN01-RS67-MN,2025-11-22 08:05:54,13.08325074803274,80.27089783521775,73
HY01-TU78-OP,2025-11-21 19:05:54,17.384696748601584,78.48522936711394,73
HY01-TU78-OP,2025-11-03 05:05:54,17.383494543403103,78.48539082634039,93
HY01-TU78-OP,2025-11-28 21:05:54,17.38529608043672,78.4875558292454,73
HY01-TU78-OP,2025-11-28 04:05:54,17.385701215045852,78.48806476015825,84
HY01-TU78-OP,2025-10-06 21:05:54,17.383955608771892,78.48541033284762,78
HY01-TU78-OP,2025-11-09 19:05:54,17.385412608155335,78.48503941308017,88
HY01-TU78-OP,2025-11-27 15:05:54,17.384215161172936,78.48834966498084,74
HY01-TU78-OP,2025-11-28 08:05:54,17.386215452928482,78.48477041193189,78
HY01-TU78-OP,2025-11-24 03:05:54,17.38472522059528,78.48602187498135,81
HY01-TU78-OP,2025-11-20 20:05:54,17.38470646907515,78.48801797369316,92
HY01-TU78-OP,2025-10-06 11:05:54,17.386785863716657,78.48840516449408,89
HY01-TU78-OP,2025-10-30 22:05:54,17.38629073814708,78.48815470798895,74
HY01-TU78-OP,2025-11-10 08:05:54,17.383362497528168,78.48620169114717,86
HY01-TU78-OP,2025-11-06 12:05:54,17.38484198416887,78.48731869515332,70
HY01-TU78-OP,2025-11-20 05:05:54,17.386027855553667,78.48761004082563,94
HY01-TU78-OP,2025-10-26 17:05:54,17.3847802778251,78.4884597903766,70
HY01-TU78-OP,2025-10-07 12:05:54,17.383365905770138,78.48499027286768,74
HY01-TU78-OP,2025-11-27 15:05:54,17.384294468262656,78.48684285001666,84
HY01-TU78-OP,2025-10-21 07:05:54,17.38687595213969,78.48531524812219,72
HY01-TU78-OP,2025-11-10 21:05:54,17.384499780697606,78.4876776438926,88
HY01-TU78-OP,2025-10-13 02:05:54,17.390899403375023,78.48468135150415,95
HY01-TU78-OP,2025-10-17 17:05:54,17.394319627324844,78.48667468572127,72
HY01-TU78-OP,2025-10-11 04:05:54,17.39316149400828,78.48789804728484,72
HY01-TU78-OP,2025-11-26 19:05:54,17.390654641489004,78.486783452449,77
HY01-TU78-OP,2025-10-29 15:05:54,17.393228728566786,78.48434980348196,74
HY01-TU78-OP,2025-11-06 20:05:54,17.39354287477797,78.48749517684548,90
HY01-TU78-OP,2025-11-26 23:05:54,17.390746318364318,78.4867309226702,70
HY01-TU78-OP,2025-11-05 17:05:54,17.391767032954487,78.4854536348769,72
HY01-TU78-OP,2025-10-08 08:05:54,17.39047988220261,78.48609847967484,94
HY01-TU78-OP,2025-11-12 09:05:54,17.393935941146484,78.48590620691928,81
HY01-TU78-OP,2025-10-09 10:05:54,17.391289666362844,78.48535343685052,81
HY01-TU78-OP,2025-11-25 12:05:54,17.393632358753926,78.48764772925544,71
HY01-TU78-OP,2025-10-05 23:05:54,17.393689577007347,78.48814646459007,90
HY01-TU78-OP,2025-11-04 17:05:54,17.393090213355887,78.48596591673194,70
HY01-TU78-OP,2025-10-27 01:05:54,17.3943915846288,78.4882628096327,87
HY01-TU78-OP,2025-10-19 10:05:54,17.39281088732194,78.48545269410663,83
HY01-TU78-OP,2025-11-04 15:05:54,17.392432642527243,78.48713084405792,80
HY01-TU78-OP,2025-11-17 09:05:54,17.39128626776578,78.48597487357455,86
HY01-TU78-OP,2025-10-04 20:05:54,17.39232227821843,78.4847419145479,84
HY01-TU78-OP,2025-11-23 21:05:54,17.39370710181642,78.48621326627385,87
KL01-VW89-QR,2025-10-29 20:05:54,22.57063617395069,88.36316067210258,85
KL01-VW89-QR,2025-11-29 23:05:54,22.57155540187349,88.3646385778429,82
KL01-VW89-QR,2025-10-28 00:05:54,22.57143470542611,88.36247656988257,91
KL01-VW89-QR,2025-11-29 22:05:54,22.571637222169763,88.3636403110675,77
KL01-VW89-QR,2025-11-30 16:05:54,22.572082040060028,88.36404499914319,89
KL01-VW89-QR,2025-11-24 09:05:54,22.573646243890366,88.36541414298283,82
KL01-VW89-QR,2025-11-18 02:05:54,22.57293218483815,88.36529927507733,86
KL01-VW89-QR,2025-12-02 06:05:54,22.57089699314135,88.3647022146074,94
KL01-VW89-QR,2025-10-05 18:05:54,22.573755657910574,88.36447275385721,71
KL01-VW89-QR,2025-10-17 02:05:54,22.571630734910393,88.36542212109836,77
KL01-VW89-QR,2025-11-14 09:05:54,22.57452632295646,88.36414306756085,82
KL01-VW89-QR,2025-11-26 04:05:54,22.570744029732403,88.36555763238727,92
KL01-VW89-QR,2025-10-23 21:05:54,22.57098285936794,88.36328956257806,90
KL01-VW89-QR,2025-10-29 14:05:54,22.573008479076705,88.36477527023303,94
KL01-VW89-QR,2025-10-16 09:05:54,22.5730150650014,88.36395679720368,80
KL01-VW89-QR,2025-10-29 17:05:54,22.572287448486737,88.36439488249049,83
KL01-VW89-QR,2025-11-19 09:05:54,22.574235573085186,88.36204815442923,73
KL01-VW89-QR,2025-11-01 00:05:54,22.57273341357964,88.36511340984178,93
KL01-VW89-QR,2025-10-30 07:05:54,22.57326508318158,88.36393411308019,91
KL01-VW89-QR,2025-11-22 11:05:54,22.57696123975424,88.3509936783872,80
KL01-VW89-QR,2025-11-04 15:05:54,22.57586787520735,88.35338147271027,87
KL01-VW89-QR,2025-11-11 03:05:54,22.578581115399217,88.35076884139927,85
KL01-VW89-QR,2025-10-18 22:05:54,22.577486077502343,88.35234324705489,89
KL01-VW89-QR,2025-11-14 07:05:54,22.57924485706658,88.35218745423555,72
KL01-VW89-QR,2025-10-07 04:05:54,22.57810363174645,88.35336536594906,74
KL01-VW89-QR,2025-10-07 01:05:54,22.579080556128645,88.35441539276472,72
KL01-VW89-QR,2025-11-08 05:05:54,22.577712985815662,88.3519894014331,86
KL01-VW89-QR,2025-10-17 19:05:54,22.57731471003699,88.35062428968288,84
KL01-VW89-QR,2025-11-16 19:05:54,22.57576663266749,88.35416318769774,83
KL01-VW89-QR,2025-11-13 05:05:54,22.57881228053094,88.35326917109147,75
KL01-VW89-QR,2025-10-27 03:05:54,22.57802870910449,88.3508110117712,94
KL01-VW89-QR,2025-11-30 15:05:54,22.577866071558056,88.35368602675457,78
KL01-VW89-QR,2025-11-04 12:05:54,22.577922632131635,88.35362241628177,72
KL01-VW89-QR,2025-11-14 18:05:54,22.575945716059415,88.35320946327849,90
KL01-VW89-QR,2025-11-01 08:05:54,22.57554773659507,88.35050080697118,84
KL01-VW89-QR,2025-11-21 14:05:54,22.57925682535231,88.35402269306223,83
KL01-VW89-QR,2025-11-01 15:05:54,22.575742506131746,88.35186237380758,87
KL01-VW89-QR,2025-11-10 12:05:54,22.577429262823532,88.3534102091673,86
KL01-VW89-QR,2025-10-10 21:05:54,22.576170728328872,88.3540958987056,90
KL01-VW89-QR,2025-11-17 09:05:54,22.578927096064138,88.35280889981085,93
KL01-VW89-QR,2025-10-05 05:05:54,22.577253965443255,88.35447325236899,74
KL01-VW89-QR,2025-10-24 18:05:54,22.579043022251934,88.35280104077196,74
KL01-VW89-QR,2025-11-08 06:05:54,22.578709738866895,88.35323904639606,72
KL01-VW89-QR,2025-10-28 20:05:54,22.57905731400541,88.35117236437735,90
KL01-VW89-QR,2025-11-29 04:05:54,22.578205751747397,88.35155461807462,86
PN01-XY90-ST,2025-11-01 06:05:54,18.520884223388137,73.85600808921339,95
PN01-XY90-ST,2025-11-16 01:05:54,18.520601713148725,73.8554642083026,88
PN01-XY90-ST,2025-10-25 15:05:54,18.5221136163437,73.85725019964968,82
PN01-XY90-ST,2025-12-01 06:05:54,18.518786887939385,73.858687686914,83
PN01-XY90-ST,2025-10-24 09:05:54,18.518919543945472,73.8561226631677,91
PN01-XY90-ST,2025-11-28 22:05:54,18.518929411035863,73.85842250607212,73
PN01-XY90-ST,2025-10-17 22:05:54,18.52194578301715,73.85628876516456,95
PN01-XY90-ST,2025-10-13 06:05:54,18.52176676300485,73.85653617634844,81
PN01-XY90-ST,2025-11-20 19:05:54,18.520617886870056,73.85654808008637,85
PN01-XY90-ST,2025-10-29 03:05:54,18.518625327472858,73.85831971071488,85
PN01-XY90-ST,2025-11-01 02:05:54,18.519179154294704,73.85587880913437,76
PN01-XY90-ST,2025-11-18 04:05:54,18.519961428017098,73.85868577984128,71
PN01-XY90-ST,2025-10-24 01:05:54,18.519833389089385,73.85567127682154,90
PN01-XY90-ST,2025-10-06 14:05:54,18.518512780455918,73.85552538877366,81
PN01-XY90-ST,2025-11-10 22:05:54,18.521788481589617,73.85645090172987,74
PN01-XY90-ST,2025-10-19 19:05:54,18.518414842487324,73.85743498910483,84
PN01-XY90-ST,2025-10-12 10:05:54,18.521452502127385,73.85761380712893,86
PN01-XY90-ST,2025-10-26 04:05:54,18.52054888318484,73.85747307039203,72
PN01-XY90-ST,2025-12-01 08:05:54,18.50894130911107,73.85334264399582,87
PN01-XY90-ST,2025-11-24 20:05:54,18.507211140668282,73.85356544232029,84
PN01-XY90-ST,2025-10-27 04:05:54,18.50790019999235,73.85389129028107,80
PN01-XY90-ST,2025-11-01 21:05:54,18.50964732471686,73.85377935218835,81
PN01-XY90-ST,2025-10-25 17:05:54,18.508982139916643,73.85595480599325,80
PN01-XY90-ST,2025-11-27 11:05:54,18.508311759774813,73.85335112256413,92
PN01-XY90-ST,2025-10-28 12:05:54,18.510478970308164,73.85679303917536,83
PN01-XY90-ST,2025-11-28 09:05:54,18.509669956578996,73.8551961464932,85
PN01-XY90-ST,2025-11-22 17:05:54,18.507771607726553,73.85456237402009,88
PN01-XY90-ST,2025-10-11 03:05:54,18.50840264842072,73.85452696495082,86
PN01-XY90-ST,2025-10-30 09:05:54,18.510727601059394,73.8540149464243,78
PN01-XY90-ST,2025-10-18 10:05:54,18.5076182213414,73.85498703031254,94
PN01-XY90-ST,2025-10-19 23:05:54,18.510557755369536,73.85645243854327,84
PN01-XY90-ST,2025-11-03 16:05:54,18.50939775773096,73.85722425731554,77
PN01-XY90-ST,2025-10-29 16:05:54,18.509592957671092,73.85370264496126,84
PN01-XY90-ST,2025-11-28 07:05:54,18.510261165387302,73.85333437271281,76
PN01-XY90-ST,2025-11-07 04:05:54,18.509462834548774,73.85447839292941,92
PN01-XY90-ST,2025-11-07 02:05:54,18.50838818453284,73.8537119890068,76
PN01-XY90-ST,2025-11-19 04:05:54,18.50720612805836,73.85588972271243,80
PN01-XY90-ST,2025-12-01 02:05:54,18.509763968342245,73.85543953951515,85
PN01-XY90-ST,2025-11-20 21:05:54,18.510643370002192,73.85698578714452,84
PN01-XY90-ST,2025-10-21 06:05:54,18.508585364894167,73.85401793976652,70
PN01-XY90-ST,2025-10-18 02:05:54,18.50845514806568,73.85614337085649,77
PN01-XY90-ST,2025-10-17 01:05:54,18.508061415390483,73.85363564436139,81
PN01-XY90-ST,2025-10-17 17:05:54,18.51037303445307,73.85592406963437,71
KP01-AB12-CD,2025-10-14 16:05:54,10.525323844827303,76.21581882575309,85
KP01-AB12-CD,2025-11-10 20:05:54,10.52874067835483,76.21314351050133,80
KP01-AB12-CD,2025-10-10 01:05:54,10.529060934000011,76.21499807887376,83
KP01-AB12-CD,2025-11-27 00:05:54,10.528436264659328,76.21353625362467,71
KP01-AB12-CD,2025-11-09 16:05:54,10.526584629653684,76.21324482151925,77
KP01-AB12-CD,2025-10-16 20:05:54,10.526193458765047,76.2142384232922,79
KP01-AB12-CD,2025-11-24 10:05:54,10.526150646960224,76.2126905999996,79
KP01-AB12-CD,2025-10-14 14:05:54,10.525654740243343,76.21218160371357,77
KP01-AB12-CD,2025-10-04 05:05:54,10.52792569016871,76.21433559265827,85
KP01-AB12-CD,2025-11-22 21:05:54,10.528060995843784,76.21249507847553,73
KP01-AB12-CD,2025-10-14 02:05:54,10.525725100075089,76.21456485124112,73
KP01-AB12-CD,2025-11-29 04:05:54,10.52762673372457,76.21523874036438,79
KP01-AB12-CD,2025-11-08 11:05:54,10.526712524462651,76.21590729334429,78
KP01-AB12-CD,2025-11-05 21:05:54,10.525890821621635,76.21501567997768,93
KP01-AB12-CD,2025-11-21 15:05:54,10.525281320011084,76.21438231292822,80
KP01-AB12-CD,2025-12-01 06:05:54,10.526543098727702,76.2131124097172,70
KP01-AB12-CD,2025-10-12 00:05:54,10.525967008526706,76.2138039945599,79
KP01-AB12-CD,2025-10-12 04:05:54,10.52807168051243,76.2131653503559,78
KP01-AB12-CD,2025-11-08 02:05:54,10.525491030416493,76.21594320594319,83
KP01-AB12-CD,2025-10-17 15:05:54,10.528203249693187,76.2147788900928,81
KP01-AB12-CD,2025-11-11 04:05:54,10.529040084218503,76.21563896985971,92
KP01-AB12-CD,2025-11-25 19:05:54,10.527152271677132,76.21461759263184,95
KP01-AB12-CD,2025-11-14 19:05:54,10.52550930162679,76.2131496927691,77
KP01-AB12-CD,2025-10-31 20:05:54,10.5266762439358,76.21519896779847,84
KP01-AB12-CD,2025-10-12 10:05:54,10.526639851905092,76.21248801609264,86
KP01-AB12-CD,2025-10-30 10:05:54,10.52722179453189,76.21392817053868,94
KP01-AB12-CD,2025-11-01 05:05:54,10.528984564928004,76.21261163739217,71
KP01-AB12-CD,2025-11-06 13:05:54,10.528674122895314,76.21397917870226,92
KP01-AB12-CD,2025-10-24 06:05:54,10.527736920603614,76.21557037588515,72
KP01-AB12-CD,2025-11-13 01:05:54,10.529582572699233,76.21329848904514,70
KP01-AB12-CD,2025-11-21 18:05:54,10.526024896657814,76.21482748317025,72
KP01-AB12-CD,2025-11-11 09:05:54,10.52792366162446,76.21532439685186,81
KP01-AB12-CD,2025-11-27 14:05:54,10.529454210984197,76.21587504049545,89
KP01-AB12-CD,2025-10-16 19:05:54,10.52685600772779,76.2167275990865,90
KP01-AB12-CD,2025-10-28 01:05:54,10.525800974198372,76.21565766277891,93
KP01-AB12-CD,2025-11-07 13:05:54,10.529537602970446,76.21485691875087,93
KP01-AB12-CD,2025-11-02 15:05:54,10.527280636008475,76.21367674063423,92
KP01-AB12-CD,2025-11-21 01:05:54,10.52766602984951,76.21565989741809,87
KP01-AB12-CD,2025-11-30 16:05:54,10.526291677680387,76.21399875771644,80
KP01-AB12-CD,2025-11-02 15:05:54,10.526185970285892,76.21634262895925,95
KP01-AB12-CD,2025-11-08 22:05:54,10.526826024221693,76.21671535568498,72
KP01-AB12-CD,2025-10-21 19:05:54,10.529743276450908,76.21610583664838,79
KP01-AB12-CD,2025-10-20 15:05:54,10.525854331589144,76.21666247988426,92
KP01-AB12-CD,2025-10-30 03:05:54,10.529470160370774,76.21636826799266,70
KP01-AB12-CD,2025-10-18 12:05:54,10.527931752799036,76.21463376800172,74
KP01-AB12-CD,2025-11-23 08:05:54,10.528646240729632,76.21383301399966,86
KP01-AB12-CD,2025-11-05 00:05:54,10.528589678080579,76.21465378894862,74
KP01-AB12-CD,2025-10-23 01:05:54,10.527124671552409,76.2152216543918,85
KP01-AB12-CD,2025-10-12 21:05:54,10.526717175936785,76.21398652422009,87
KP01-AB12-CD,2025-11-14 12:05:54,10.527307644584198,76.21589140659725,72
KP01-AB12-CD,2025-10-26 20:05:54,10.527109655490124,76.21405514806257,82
KP01-AB12-CD,2025-11-14 01:05:54,10.526586711582928,76.21307521576881,80
KP01-AB12-CD,2025-11-26 02:05:54,10.526060568825432,76.2163315089439,70
KP01-AB12-CD,2025-11-24 01:05:54,10.529725046917033,76.21423505777804,74
KP01-AB12-CD,2025-11-09 09:05:54,10.529673167192733,76.21498593447954,82
KP01-AB12-CD,2025-11-19 13:05:54,10.52687591876459,76.21474478187979,71
KP02-XY23-EF,2025-11-27 09:05:54,10.533286247528496,76.20964950432784,85
KP02-XY23-EF,2025-10-24 20:05:54,10.531189475754388,76.20846987300354,95
KP02-XY23-EF,2025-11-16 00:05:54,10.53297484160351,76.20967161291576,85
KP02-XY23-EF,2025-10-11 12:05:54,10.533083355073519,76.20970513873958,91
KP02-XY23-EF,2025-10-26 11:05:54,10.530884231081444,76.20828297873268,82
KP02-XY23-EF,2025-11-04 07:05:54,10.533103950494601,76.20916797286651,85
KP02-XY23-EF,2025-10-22 18:05:54,10.533247213307005,76.21149669262371,86
KP02-XY23-EF,2025-11-26 11:05:54,10.534400139083347,76.20838878826653,90
KP02-XY23-EF,2025-12-02 00:05:54,10.533881243907825,76.20896407826083,83
KP02-XY23-EF,2025-11-18 17:05:54,10.532760825964424,76.20828749900923,76
KP02-XY23-EF,2025-10-08 21:05:54,10.533804182984133,76.20849898177423,77
KP02-XY23-EF,2025-11-24 02:05:54,10.531720492478117,76.21076782674493,94
KP02-XY23-EF,2025-11-08 23:05:54,10.533474453977275,76.20796228841012,94
KP02-XY23-EF,2025-11-04 15:05:54,10.5314786625158,76.21064869215604,77
KP02-XY23-EF,2025-10-15 14:05:54,10.532613530388355,76.20792794435094,79
KP02-XY23-EF,2025-11-10 18:05:54,10.532079135697865,76.21114206597635,70
KP02-XY23-EF,2025-11-02 05:05:54,10.530682410496446,76.2112471104011,78
KP02-XY23-EF,2025-10-25 01:05:54,10.532005532146863,76.20884171288888,82
KP02-XY23-EF,2025-10-25 02:05:54,10.531646798343564,76.21105546146754,75
KP02-XY23-EF,2025-11-08 11:05:54,10.530552998145977,76.20932757806563,93
KP02-XY23-EF,2025-11-26 02:05:54,10.530754762601722,76.21055343725997,93
KP02-XY23-EF,2025-11-17 06:05:54,10.532332728241236,76.20805581954889,86
KP02-XY23-EF,2025-11-08 23:05:54,10.532195048736467,76.20997728608316,77
KP02-XY23-EF,2025-10-24 13:05:54,10.532237267654532,76.20784249659603,84
KP02-XY23-EF,2025-11-20 18:05:54,10.53302648165813,76.21066575377313,90
KP02-XY23-EF,2025-11-06 15:05:54,10.531602604114115,76.2075606075004,79
KP01-AB12-CD,2025-11-24 11:05:54,10.52579802443128,76.21330918581276,81
KP01-AB12-CD,2025-11-29 08:05:54,10.52786520697882,76.21353686265493,80
KP01-AB12-CD,2025-10-09 11:05:54,10.527791910421959,76.21227063196984,72
KP01-AB12-CD,2025-10-28 17:05:54,10.528232160808733,76.21480908337499,93
KP01-AB12-CD,2025-11-18 15:05:54,10.524648270352468,76.21173950381166,91
KP01-AB12-CD,2025-10-16 02:05:54,10.525784796428521,76.21520510227288,95
KP01-AB12-CD,2025-11-04 14:05:54,10.526682869250651,76.21369618612853,94
KP01-AB12-CD,2025-10-29 07:05:54,10.524541787685772,76.21402017665325,85
KP01-AB12-CD,2025-11-22 08:05:54,10.52725164315863,76.21365088665578,93
KP01-AB12-CD,2025-10-12 03:05:54,10.527980672621064,76.21313171608698,81
KP01-AB12-CD,2025-11-10 22:05:54,10.524811269438715,76.21188941788348,78
KP01-AB12-CD,2025-10-19 14:05:54,10.527571584439274,76.2150008136899,87
KP01-AB12-CD,2025-10-07 12:05:54,10.52820526337156,76.21414089026787,94
KP01-AB12-CD,2025-10-18 00:05:54,10.528231992322803,76.21182698720362,74
KP01-AB12-CD,2025-10-29 15:05:54,10.526600998258619,76.2142573287438,77
KP01-AB12-CD,2025-11-01 15:05:54,10.527348188208146,76.21497177876928,71
KP01-AB12-CD,2025-11-23 03:05:54,10.527016569367277,76.21401566050399,83
KP01-AB12-CD,2025-10-19 10:05:54,10.524764997159537,76.2122187253404,82
KP02-XY23-EF,2025-10-07 20:05:54,10.530202227189392,76.20772211860898,92
KP02-XY23-EF,2025-11-03 22:05:54,10.531821272817787,76.20742688460895,72
KP02-XY23-EF,2025-12-02 18:05:54,10.532047967439274,76.20962851324313,78
KP02-XY23-EF,2025-11-27 13:05:54,10.531645001013988,76.20915142265102,80
KP02-XY23-EF,2025-11-19 19:05:54,10.53276313952083,76.20968780228786,72
KP02-XY23-EF,2025-11-26 23:05:54,10.53100435459658,76.2092451615671,89
KP02-XY23-EF,2025-11-06 17:05:54,10.531271649946484,76.20789945528348,84
KP02-XY23-EF,2025-11-22 04:05:54,10.532965117994104,76.2067885670324,95
KP02-XY23-EF,2025-11-09 07:05:54,10.53348178092714,76.20667198516803,73
KP02-XY23-EF,2025-11-13 23:05:54,10.530923294105463,76.20988883704946,83
KP02-XY23-EF,2025-10-19 23:05:54,10.531956186644777,76.20768185858753,74
KP02-XY23-EF,2025-10-07 07:05:54,10.532425085275106,76.2091704889773,78
KP02-XY23-EF,2025-11-04 15:05:54,10.532789571997839,76.20662745515301,77
KP02-XY23-EF,2025-10-21 13:05:54,10.52980244842365,76.20815801691367,80
KP02-XY23-EF,2025-10-21 13:05:54,10.531510805193522,76.20982425822515,93
KP02-XY23-EF,2025-11-03 00:05:54,10.530118242094145,76.21046581282685,80
KP02-XY23-EF,2025-11-16 09:05:54,10.532978235786462,76.20717563390672,90
KP02-XY23-EF,2025-10-31 03:05:54,10.53142456834126,76.20877764691726,89
KP02-XY23-EF,2025-10-14 16:05:54,10.53013411436342,76.20888250620997,78
KP02-XY23-EF,2025-12-02 21:05:54,10.530642961798716,76.21031269583385,71
KP02-XY23-EF,2025-11-28 03:05:54,10.53340222345735,76.20968432451073,95
KP02-XY23-EF,2025-10-06 21:05:54,10.529594654612836,76.21030040961703,80
KP02-XY23-EF,2025-11-16 00:05:54,10.53347656088508,76.2104432499172,78
KP02-XY23-EF,2025-11-09 01:05:54,10.529831434521745,76.20968090497091,92
KP02-XY23-EF,2025-11-09 00:05:54,10.529988795033644,76.21049092898657,83
KP02-XY23-EF,2025-12-01 13:05:54,10.530535268798005,76.2075636858858,80
KP02-XY23-EF,2025-10-06 07:05:54,10.53149705470171,76.20708706030199,74
KP02-XY23-EF,2025-10-16 17:05:54,10.531100613413976,76.20949268736221,73
KP02-XY23-EF,2025-11-18 19:05:54,10.531115171183115,76.21013602761911,84
KP02-XY23-EF,2025-11-09 08:05:54,10.530042103329599,76.21050639794197,95
KP02-XY23-EF,2025-11-18 01:05:54,10.533709525676047,76.20761506668843,80
KP02-XY23-EF,2025-11-02 21:05:54,10.53128661230429,76.20820963404485,75
KP02-XY23-EF,2025-11-02 06:05:54,10.533746124045534,76.20799604205688,78
KP02-XY23-EF,2025-10-06 06:05:54,10.53165454646564,76.21074528636638,82
KP02-XY23-EF,2025-11-13 05:05:54,10.532781727891773,76.21031816982155,94
